Root,Meanings
Lam-Fa-Ta ," To   turn aside/round, pervert, bend, look back/about, wring, twist, avert (the face)   from.lafata vb. (I) - 10:78iltafata vb. (VIII) -   11:81, 15:65LL, V7, p:193,194"
Lam-Fa-Waw ," to find/encounteralfaw vb. (4) perf. act. 2:170, 12:25, 37:69LL, V8, p:265,266"
Lam-Fa-Za ," To   cast forth, eject, reject, pronounce/utter/spoke, express, remainder/residue.lafaza vb. (1) impf. act. 50:18LL, V7, p:194,195"
Lam-Ghayn-Ba   ," To be fatigued, weary, weak, tired, spoiled/marred.laghaba vb. (1) n.vb.35:35, 50:38LL, V7, p:191,192"
Lam-Ghayn-Waw   ," To talk nonsense speech, to make mistake consciously or unconsciously, use vain   words, idle talk, make noise and raise a hue and cry (to interrupt), talk frivolously   (to drown the hearing of another), a slip in talk, unintentional talk, babble.laghiya vb. (I)impv. 41:26n. vb. 2:225, 5:89, 19:62, 23:3, 25:72, 28:55, 52:23, 56:25, 78:35laghiyah n.f. - 88:11"
Lam-ha-Ba ," To   blaze fiercely/intensely, inflame, burn with anger, Ardour of fire, flame, fiery   tempered person, abu lahab - father of flame.  A gap/space between two mountains, a cleft/fissure in a mountain.  Nickname of the Holy Prophet's uncle, whose real name was Abdul Uzza. [[This is a traditional understanding may conflict with 49:11. Does 'abu lahab'   describe a specific person or a personality archetype/model?]]lahab n. [111:1, 77:31, 111:3]LL, V7, p:202,203"
Lam-ha-Tha   ," To thirst, let the tongue hang out, loll the tongue (dog), pant, gasp for   breath, fatigue.lahatha vb. (1) impf. act. 7:176 x2LL, V7, p:203"
Lam-ha-Miim ,"   To swallow, gulp down food, glut. Instinct, natural feeling, inspiration.alhama vb. (4) perf. act. 91:8LL, V8, p:268"
Lam-ha-Waw   ," become diverted from it as to forget it, To preoccupy, beguile, distract, sport/play/amusement, divert, diversion,   forget, delight/cheer, turn away, what is thrown, unmindful/careless.laha vb. (I)n.vb. 6:32, 6:70, 7:51, 21:17, 29:64, 31:6, 47:36, 57:20, 62:11, 62:11pcple. act. 21:3 alha vb. (IV)perf. act. 102:1impf. act. 15:3, 24:37, 63:9 talahha vb.   (V) impf. act. 80:10LL, V8, p:268"
Lam-Ha ," To change colour, become visible, scorching one, broad table or plate, tablet.[lauhun n.sing. - 85:22, alwah n.plu.   - 7:145, 7:150, 7:154, 54:13, lawwahatun   v.adj. of intensity - 74:29]LL, V7, p:180,181"
Lam-Ha-Dal ,"   To make a niche or receptacle for a corps, a trench.  Deviate/swerve from, stray from the right path, act unfairly, to blaspheme/dispute,   make covert hints, to use profanity, to pervert/distort/violate/decry.  Lodging/refuge/concealment/protection.alhada vb. (IV)impf. act. 7:180, 16:103, 41:40n.vb. 22:25 iltahada vb. (VIII) pcple. pass. 18:27,   72:22LL, V7, p:182"
Lam-Ha-Fa ," To   cover with a cloak or a sheet, wrap in a garment, single lining garment (i.e.   not doubled or stuffed), to be importune, demand with importunity, persist.alhafa vb. (IV) - n.vb. ilhaf 2:273LL, V8, p:262"
Lam-Ha-Miim ,"   flesh/meat, to feed with flesh, skin/hide/cloth.[lahm n.m. (pl. luhum) - 2:173, 2:259, 5:3,   6:145, 16:14, 16:115, 22:37, 23:14, 35:12, 49:12, 52:22, 56:21]LL, V8, p:262,263"
Lam-Ha-Nun ,"   To incline, modulate, make a change in the tone, way of speaking, tenor not   to speak straight, oblique pronounciation, speak incorrectly, intent of speech,   speech with a mode showing speakers inner feeling contrary to the obvious meaning   of the word.[lahana vb. (I) n.vb. lahn 47:30]LL, V8, p:263"
Lam-Ha-Qaf ,"   To overtake, reach, attain, catch up, cleave, join, become or made himself on   a par, ensue, affiliate, coherent with.lahiqa vb. (I)impf. act. 3:170, 62:3 alhaqa vb. (IV)perf. act. 34:27, 52:21impv. 12:101, 26:83LL, V8, p:262"
Lam-Ha-Ya ," Beard,   part of turban under lower jaw, jaw-bone, bark of a tree, skin of grapes.lihyah n.f. - 20:94]LL, V8, p:263"
Lam-Jiim-Alif," To take refuge, retreat, shelter, protection, flee to, preservation, lodging,   concealment, to rely upon and seek aid, defense.[malja n.m. - 9:57, 9:118, 42:47]LL, V7, p:179"
Lam-Jiim-Jiim   ," To exceed the limit, persist obstinately, persevere, insist upon a thing,   be querulous, continue in opposition/contention/litigation/wrangling.  Main sea or body of water, fathomless deep sea, great expanse of sea of which   the limits cannot be seen, great & confused.  Fluctuating, come and go repeatedly, stammer/stutter in speech, confused noise/voices.  The side of a valley/shore/sea, mirror/silver, sword, rugged part of a mountain.lajja vb. (I)perf. act. 23:75, 67:21 lujjah   n.f. - 27:44 lujji n.m. adj. - 24:40LL, V7, p:178,179"
Lam-Kaf-Nun (lakin) ,  But (after   a negation); but not (after an affirmation) (Added by mansoor) triletteral was missing;.
Lam-Miim-Alif (lima) ,  Why? For   what reason? (Added by mansoor) triletteral was missing;
Lam-Miim-Miim (lamma) ," To gather, collect, amass, assemble, pick up greedily, lesser offences, unwilled offences, small faults, inadvertent sins.[lamam vb.n. - 53:32, lamm n.masc.accusative - 89:19]"
Lam-Miim-Ha ,"   To shine, glister, give a glance with the eye, twinkling (of an eye).lamaha vb. (1) n.vb. lamh [16:77, 54:50]LL, V7, p:200"
Lam-Miim-Siin   ," To touch, feel with the hand, to stretch towards, seek, inquire after, have   intercourse.lamasa vb. (I) perf. act. 6:7, 72:8 lamasa   vb. (III) perf. act. 4:43, 5:6 iltamasa vb. (VIII)   impv. 57:13LL, V7, p:201,202"
Lam-Miim-Zay ," To wink, make a sign with the eye or hand, defame, reproach, blame, find fault, speak ill, slanderer, strike, repel, traduce.lamaza vb. (I)impf. act. 9:58, 9:79, 49:11 lumazah n.common gender - 104:1LL, V7, p:200,201"
Lam-Nun (lana)   ," To soften, make tender, lenient, gentle, smooth.linatun - apalm-tree of which the dates are of very inferior quality   and are unfit for human consumption.[linta, talinu, alanna, layyina]"
Lam-Qaf-Ba ,"   To give nickname to another, revile, give name of reproach, call one by a nickname/by-name/surname.[alqab n.plu. - 49:11]LL, V7, p:195,196"
Lam-Qaf-Fa ,"   To catch up hurriedly, seize, swallow up quickly, destroy, undo, eat up, catch   and retain, collapse, fall upon the enemy, crumble down.laqifa vb. (1) impf. act. [7:117, 20:69, 26:45]LL, V8, p:266"
Lam-Qaf-Ha ,"To   impregnate, vaccinate, fertilize, conceive, receive, fecundation.laqaha vb. (1) pcple. act. [15:22]LL, V7, p:196,197"
Lam-Qaf-Miim   ," Take in the mouth, clog up, obstruct (a path), stop, gobble, ate quickly,   morsel/mouthful, kiss/embrace/clasp.Luqman noun proper - 31:12, 31:13 iltaqama   vb. (VIII) perf. act. 37:142LL, V8, p:266"
Lam-Qaf-Tay ,"   To pick up/out, take up, took it, raised it, gather, glean, collect, acquire,   anything that is scattered.iltaqata vb. (8) perf. act. 28:8impf. act. 12:10LL, V7, p:197,198,199"
Lam-Qaf-Ya ,"   To meet, meet with, encounter, find, find out a thing, see, come across, experience,   suffer from, occur, undergo, endure, lean upon, recieve, come face to face,   go in the direction of or towards.  This root has occurred in al quran in 45 forms, and been used about 145 times.laqiya vb. (I)perf. act. 2:14, 2:76, 3:119, 8:15, 8:45, 18:62, 18:74, 47:4,impf act. 3:143, 9:77, 17:13, 19:59, 25:68, 33:44,n.vb. 6:31, 6:130, 6:154, 7:51, 7:147, 10:7, 10:11, 10:15, 10:45, 13:2, 18:105, 18:110, 23:33, 25:21, 29:5, 29:23, 30:8, 30:16, 32:10, 32:14, 32:23, 39:71, 41:54, 45:34,pcple. act. 28:61tilqa n.m. - 7:47, 10:15, 28:22 laqqa vb. (II) perf. act. 76:11,impf. pass. 25:75, 27:6, 28:80, 41:35, 41:35,laqa vb. (III)impf. act. 43:83,   52:45, 70:42,pcple. act. 2:46, 2:223, 2:249, 11:29, 62:8, 69:20, 84:6,alqa vb. (IV)perf. act. 4:90, 4:94, 4:171, 5:64, 7:107, 7:116, 7:150, 10:81, 12:96, 15:19, 16:15, 16:28, 16:86, 16:87, 20:20, 20:39, 20:65, 20:87, 22:52, 26:32, 26:44, 26:45, 31:10, 38:34, 50:7, 50:37, 75:15, 84:4,impf. act. 2:195, 3:44,   3:151, 4:91, 7:115, 8:12, 20:39, 20:65, 22:52, 22:53, 26:223, 40:15, 60:1, 73:5,impv. 7:116, 7:117, 10:80, 12:10, 12:93, 20:19, 20:66, 20:69, 26:43, 27:10, 27:28, 28:7, 28:31, 37:97, 50:24, 50:26,perf. pass. 7:120, 20:70, 25:13, 26:46, 27:29, 43:53, 54:25, 67:7, 67:8,impf. pass. 17:39, , 25:8, 28:86, 41:40,pcple. pass. 7:115, 10:80, 26:43, 77:5, talaqqa vb. (V)perf. act. 2:37, 24:15impf. act. 21:103, 50:17pcple. act. 50:17talaqa vb. (VI) - 40:15,iltaqa vb. (VIII)perf. act. 3:13, 3:155, 3:166, 8:41, 8:44, 54:12impf. act. 55:19LL, V8, p:266,267"
Lam-Siin-Nun ," a tongue/speech/language, to seize one by the tongue, bite one in words, make a thing sharp pointed, eloquent speech.lisan n.com. (pl. alsinah) 3:78, 4:46, 5:78, 14:4, 16:62, 16:103, 16:103, 16:116, 19:50, 19:97, 20:27, 24:15, 24:24, 26:13, 26:84, 26:195, 28:34, 30:22, 33:19, 44:58, 46:12, 48:11, 60:2, 75:16, 90:9LL, V8, p:264"
Lam-Tay ," To   be fixed in the affections, cleave to (-the mind thought), take away a thing,   laut - sympathy/active/nimble.Lut/Lot comes from this root (see Lam-Waw-Tay). This occurs about 27 times.LL, V7, p:188"
Lam-Tay-Fa ,"   To be delicate, subtle, slender, graceful, courtesy, elegant, gentle, kind,   fine, nice, sooth/caress, gift/present.latif n.m. - 6:103, 12:100, 22:63, 31:16, 33:34,   42:19, 67:14 talattafa vb. (V) impf. act. 18:19LL, V8, p:264"
Lam-Thal ," To   take refuge in surrounding, seek refuge with another, seek protection, slipping   away privately.[liwathan v.n.acc. - 24:63]LL, V7, p:185,186"
Lam-Thal-Thal   ,"To be sweet (or savoury), delicious, delightful, pleasant, gratifying the senses,   find agreeable, take pleasure/delight/enjoyment in.laththa vb. (1)impf. act. 43:71laththah n.f. 37:46, 47:15LL, V7, p:185,186"
Lam-Waw (law) ,"   optative particle, if/though/although, conditional.  Often at the start of verses/sentences.LL, V8, p:268"
Lam-Waw-Ha ,"lawh n.m. (pl. alwah) 7:145, 7:150, 7:154, 54:13, 85:22lawwah n.m. 74:29LL, V7, p:207,208"
Lam-Waw-Miim (lama) ," To blame someone for something, accuse.[lumtunna, yatalawamuna, lumu, la talumu, laumatun, laimun, lawwamatun, nafs lawwamatun, muliman, malumina] This root with its 10 forms occurs about 14 times.lama vb. (1)perf. act. 12:32impf. act. 14:22impv. 14:22pcple. act. 5:54pcple. pass. 17:29, 17:39, 23:6, 51:54, 70:30lawmah n.f. 5:54lawwam n.m. (f. lawwamah) 75:2alama vb. (4) pcple. act. 37:142, 51:40talawama vb. (6) impf. act. 68:30LL, V8, p:268"
Lam-Waw-Nun ," Colour; external form; species; hue; appearance; kind; sort; state. variegated   or diversified in colour, variable, mood/disposition/character.[lawn n.m. (pl. alwan) - 2:69, 2:69, 16:13, 16:69, 30:22,  35:27, 35:27, 35:28, 39:21]LL, V8, p:268,269"
Lam-Waw-Ta ," lata vb. (1) perf. act. 38:3LL, V7, p:205"
Lam-Waw-Tay ,"Also see Lam-TayLut n. 6:86, 7:80, 11:70, 11:74, 11:77, 11:81, 11:89, 15:59, 15:61, 21:71, 21:74, 22:43, 26:160, 26:161, 26:167, 27:54, 27:56, 29:26, 29:28, 29:32, 29:33, 37:133, 38:13, 50:13, 54:33, 54:34, 66:10LL, V7, p:209,210"
Lam-Waw-Thal ,"latha vb. (1) n.vb. 24:63LL, V7, p:208,209"
Lam-Waw-Ya ,"   To twist, pervert/distort, turn back, bend/contort/curled/curved/coiled, wound,   avert (the face) from, lean, feel an inclination, very contentious.lawa vb. (1)impf. act. 3:78, 3:153, 4:135n.vb. 4:46lawwa vb. (2) perf. act. 63:5LL, V8, p:269"
Lam-Ya-Lam   ," night, evening.layl n.m. (f.laylah, pl. layali) 2:51, 2:164, 2:187, 2:187, 2:274, 3:27, 3:27, 3:113, 3:190, 6:13, 6:60, 6:76, 6:96, 7:54, 7:142, 7:142, 10:6, 10:24, 10:27, 10:67, 11:81, 11:114, 13:3, 13:10, 14:33, 15:65, 16:12, 17:1, 17:12, 17:12, 17:78, 17:79, 19:10, 20:130, 21:20, 21:33, 21:42, 22:61, 22:61, 23:80, 24:44, 25:47, 25:62, 27:86, 28:71, 28:72, 28:73, 30:23, 31:29, 31:29, 34:18, 34:33, 35:13, 35:13, 36:37, 36:40, 37:138, 39:5, 39:5, 39:9, 40:61, 41:37, 41:38, 44:3, 44:23, 45:5, 50:40, 51:17, 52:49, 57:6, 57:6, 69:7, 71:5, 73:2, 73:6, 73:20, 73:20, 74:33, 76:26, 76:26, 78:10, 79:29, 81:17, 84:17, 89:2, 89:4, 91:4, 92:1, 93:2, 97:1, 97:2, 97:3"
Lam-Ya-Nun ,"lana vb. (1)perf. act. 3:159impf. act. 39:23layyin n.m. 20:44linah n.f. 59:5alana vb. (4) perf. act. 34:10LL, V8, p:269"
Lam-Ya-Siin ,"   It was not; is not. It is one of the verbs of the class of kana which   govern the attribute in the accusative. This verb has occurred about 89 times.LL, V7, p:212"
Lam-Ya-Ta (laita)   ," May it be that? Would that! Particle of desire and expressing a wish impossible   to be realized. It is one of those particles which like anna require   a following noun to be an accusative.This particle has occurred 14 times.LL, V7, p:211"
Lam-Ya-Ta ," To give a reply which was not called for, shift, shun a question, conceal, diminish, withold, prevent.Al-Lat - female idol of the pagan Arabs, the prototype of the Greek semi-goddess   Leto, one of the wives of Zeus and mother of Apollo.lata vb. (1)impf. act. juss. 3rd person. m. sing. yalit  49:14al-lat n. 53:19 [from Lane's Lexicon 1, 2   and 3]"
Lam-Za-Ya ," To   blaze, stir (fire), burn with (anger), furnace, flame.laza n.f. - 70:15 talazza vb. (V)   impf. act. 92:14"
Lam-Zay-Ba ,"   To stick/cling, adhere, be fixed firmly/closely/constantly, intermixed, cohered   and hardened (clay), strait/narrow, little in quantity, adversity/difficulty/drought/distress,   indispensable/necessary, very avaracious/tenacious/niggardly.lazaba vb. (1) pcple. act. 37:11LL, V7, p:186,187"
Lam-Zay-Miim   ," To stick close to, to cling, associate, adhere, belong, intend, fasten, remain,   made incumbent/obligatory.lazima vb. (III)n.vb. 20:129, 25:77 alzama vb. (IV)perf. act. 17:13, 48:26impf. act. 11:28LL, V8, p:263,264"
