Root,Meanings
Sad-Kh-Kh ," to strike sound on the ear, strike (iron) upon (stones), deafen (the ears, noise), accuse (of great crime). sakhkhah - deafening cry/shout/noise.sakhkhah n.f. sing. act. 80:33LL, V4, p:381"
Sad-Kh-Ra ," to be rocky (place). sakhr - rocksakhr n.m. sing. 18:63, 31:16, pl. 89:9LL, V4, p:382"
Sad-Lam-Ba ," to put to death by crucifixion, extract marrow from bones. salb - a well known way of killing, crucifying. salabahuu - he put him to death in a certain well known manner, he crucified. aslaab (pl. of sulbun) - backbones, loins. masluub - crucified. saliibun - put to death in a certain well known manner.salaba vb. (1)perf. act. 4:157impf. pass. 12:41sulb n.m. (pl. aslab) 4:23, 86:7sallaba vb. (2)impf. act. 7:124, 20:71, 26:49impf. pass. 5:33LL, V4, p:435,436,437"
Sad-Lam-Dal ," to be hard, bare and smooth, to shun or turn away.sald n.m. acc. 2:264LL, V4, p:439,440"
Sad-Lam-Ha ," to be right/good/honest/upright/sound/righteous, suit, fit. aslaha - to set a thing aright, reform, do good. saalihaat - good works, fit and suiting deeds. aslaha (vb. 4) - to make whole sound, set things right, effect an agreement between, render fit. islaah - uprightness, reconciliation, amendment, reformation. muslihun - reformer, one who is upright, righteous, a person of integrity, peacemaker, suitable.saalih - name of a prophet sent to the tribe of Thamuud.salaha vb. (1)perf. act. 13:23, 40:8pcple. act. 2:25, 2:62, 2:82, 2:130, 2:277, 3:39, 3:46, 3:57, 3:114, 4:34, 4:57, 4:69, 4:122, 4:124, 4:173, 5:9, 5:69, 5:84, 5:93, 5:93, 6:85, 7:42, 7:168, 7:189, 7:190, 7:196, 9:75, 9:102, 9:120, 10:4, 10:9, 11:11, 11:23, 11:46, 12:9, 12:101, 13:29, 14:23, 16:97, 16:122, 17:9, 17:25, 18:2, 18:30, 18:46, 18:82, 18:88, 18:107, 18:110, 19:60, 19:76, 19:96, 20:75, 20:82, 20:112, 21:72, 21:75, 21:86, 21:94, 21:105, 22:14, 22:23, 22:50, 22:56, 23:51, 23:100, 24:32, 24:55, 25:70, 25:71, 26:83, 26:227, 27:19, 27:19, 28:27, 28:67, 28:80, 29:7, 29:9, 29:9, 29:27, 29:58, 30:15, 30:44, 30:45, 31:8, 32:12, 32:19, 33:31, 34:4, 34:11, 34:37, 35:7, 35:10, 35:37, 37:100, 37:112, 38:24, 38:28, 40:40, 40:58, 41:8, 41:33, 41:46, 42:22, 42:23, 42:26, 45:15, 45:21, 45:30, 46:15, 47:2, 47:12, 48:29, 63:10, 64:9, 65:11, 65:11, 66:4, 66:10, 68:50, 72:11, 84:25, 85:11, 95:6, 98:7, 103:3salih n. prop. 7:73, 7:75, 7:77, 11:61, 11:62, 11:66, 11:89, 26:142, 27:45sulh n.m. 4:128, 4:128aslaha vb. (4)perf. act. 2:160, 2:182, 3:89, 4:16, 4:146, 5:39, 6:48, 6:54, 7:35, 16:119, 21:90, 24:5, 42:40, 47:2impf. act. 2:224, 4:128, 4:129, 10:81, 26:152, 27:48, 33:71, 47:5impv. 7:142, 8:1, 46:15, 49:9, 49:9, 49:10n.vb. 2:220, 2:228, 4:35, 4:114, 7:56, 7:85, 11:88pcple. act. 2:11, 2:220, 7:170, 11:117, 28:19LL, V4, p:438,439"
Sad-Lam-Lam / Sad-Lam-Sad-Lam ,"  to resound, clash, be dried up. sallatun - sound, clank, dry earth. salsaal - dry ringing clay, sounding/dried clay.salsal n.m. 15:26, 15:28, 15:33, 25:33?, 55:14LL, V4, p:433,434,435"
Sad-Lam-Waw   ," prayer, supplication, petition, oration, eulogy, benediction, commendation,   blessing, honour, magnifiy, bring forth, follow closely, walk/follow behind closely, to remain attached.  In a horse race when the second horse follows the first one so closely that   its head always overlaps the first horseÂ’s body that horse is called AL-MUSSALLI   (i.e. the one who follows closely / remains attached).  Central portion of the back, portion from where the tail of an animal comes   out, the rump.musalla () n. m. - 2:125salat () n. f. sing. - 2:3, 2:43, 2:45, 2:83, 2:110, 2:153, 2:177, 2:238, 2:277, 4:43, 4:77, 4:101, 4:102, 4:103, 4:103, 4:103, 4:142, 4:162, 5:6, 5:12, 5:55, 5:58, 5:91, 5:106, 6:72, 6:92, 6:162, 7:170, 8:3, 8:35, 9:5, 9:11, 9:18, 9:54, 9:71, 9:103, 10:87, 11:87, 11:114, 13:22, 14:31, 14:37, 14:40, 17:78, 17:110, 19:31, 19:55, 19:59, 20:14, 20:132, 21:73, 22:35, 22:41, 22:78, 23:2, 24:37, 24:41, 24:56, 24:58, 24:58, 27:3, 29:45, 29:45, 30:31, 31:4, 31:17, 33:33, 35:18, 35:29, 42:38, 58:13, 62:9, 62:10, 70:23, 70:34, 73:20, 98:5, 107:5salawat (صلوات) nom. gen. n. plu. - 2:157, 2:238, 9:99, 22:40, 23:9salla (صلي) vb.II m.perf. act. 75:31, 87:15, 96:10impf. act. 3:39, plu. neg. 4:102, plu. 4:102, tusalli (تصل) neg. 9:84, yusallee (يصلي) sing. 33:43, yusalloona (يصلون) plu. 33:56 salli (صل) impv. 9:103, salloo (صلوا) plu. 33:56, 108:2musalleena (مصلين) pcple. act. plu. acc. gen. 70:22, 74:43, 107:4LL, V4, p:444,445"
Sad-Lam-Ya ," to warm at the fire, endure heat, to roast/fry/broil/burn.sala vb. (1)impf. act. 4:10, 14:29, 17:18, 38:56, 58:8, 82:15, 84:12, 87:12, 88:4, 92:15, 111:3impv. 36:64, 52:16n.vb. 19:70pcple. act. 37:163, 38:59, 83:16salla vb. (2)impv. 69:31n.vb. 56:94asla vb. (4)impf. act. 4:30, 4:56, 4:115, 74:26istala vb. (8) impf. act. 27:7, 28:29LL, V4, p:445,446"
Sad-Miim-Ayn ," to detain anyone by persuasion, strike with a stick. sam'atun - recess in wall. sauma'a - monastery, monk's cell, cloister.sawami n.f. (pl. of sawma'ah) 22:40LL, V4, p:452"
Sad-Miim-Dal ," to set up, erect a thing, adorn, wish, repair, strike. samad - chief, lord, eternal, one to whom obedience is rendered, one to whom recourse is had, one who is independent, everything goes back to him as its source.ssamadu (n. m. sing.) - 112:2LL, V4, p:450,451"
Sad-Miim-Miim ," to be deaf, cork (a bottle), stop (a flask), be obstructed (ear-hole).samma vb. (I) - 5:71, 5:71summ n. m. (pl. of asamm) - 2:18, 2:171, 6:39, 8:22, 10:42, 11:24, 17:97, 21:45, 25:73, 27:80, 30:52, 43:40asamma vb. (IV) - perf. m. act. - 47:23LL, V4, p:446,447,448,449"
Sad-Miim-Ta ," to remain silent. saamitun - one who holds his peace, silent, lifeless, mute.samata vb. (1) pcple. act. m. pl. 7:193 (saamituuna)LL, V4, p:449,450"
Sad-Nun-Ayn ," to make/do/create/build, work a thing, nourish, bring up. sun'un - an act, that which is done. masna'un (pl. masani) - cistern, palace, citadel, fine building, fortress. san'atun - making, art of making.sana'a vb. (1)perf. act. 11:16, 13:31, 20:69, 20:69impf. act. 5:14, 5:63, 7:137, 11:38, 16:112, 24:30, 29:45, 35:8impv. 11:37, 23:27impf. pass. 20:39n.vb. 18:104, 27:88masani n.m. (pl. of masna) 26:129san'ah n.f. 21:80istana'a vb. (8) perf. act. 20:41LL, V4, p:456,457,458,459"
Sad-Nun-Miim ," to be offensive (smell), become strong. sanama - to shape out idols for worship. sanam (pl. asnaam) - idol, everything that is worshipped other than Al-laah.asnam n.m. (pl. of sanam) 6:74, 7:138, 14:35, 21:57, 26:71LL, V4, p:459,460"
Sad-Nun-Waw ," a palm or other tree springing from the same root as others. Water, stones between two mountains. sinwan - one of the pair or more than two intertwined trees, trees growing in clusters from one root. Related family members.sinwan n.m. (pl. of sinw) 13:4, 13:4LL, V4, p:460"
Sad-Ra-Ayn ," to stick down, prostrate, fling. sar'aa - lying or thrown prostrate, fallen down.sarAA n.m. (pl. of sinw) 69:7LL, V4, p:402,403,404"
Sad-Ra-Fa ," to turn away, divert, avert, propound, set forth, vary. sarfun - act of averting. masrifun - place to turn to, refuge. masruufun - averted. sarrafa (vb. 2) - to explain. tasrif - change (of wind). insarafa (vb. 7) - to turn aside.sarafa vb. (1)perf. act. 3:152, 9:127, 12:34, 46:29impf. act. 7:146, 12:24, 12:33, 24:43impv. 25:65perf. pass. 7:47impf. pass. 6:16, 10:32, 39:6, 40:69n.vb. 25:19pcple. pass. 11:8masrif n.m. 18:53sarrafa vb. (2)perf. act. 17:41, 17:89, 18:54, 20:113, 25:50, 46:27impf. act. 6:46, 6:65, 6:105, 7:58n.vb. 2:164, 45:5insarafa vb. (7) perf. act. 9:127LL, V4, p:404,405,406,407"
Sad-Ra-Ha ," to make manifest, explain, clarify. sarhun - palace, high tower, lofty structure, castle.sarh n.m. 27:44, 27:44, 28:38, 40:36LL, V4, p:399,400"
Sad-Ra-Kh ," to cry out loudly, cry/implore for help/assistance, shout for succour.sarikh n.m. 36:43asrakha vb. (4) pcple. act. 14:22, 14:22istarakha vb. (8) impf. act. 35:37istasrakha vb. (10) impf. act. 28:18LL, V4, p:400"
Sad-Ra-Miim ," to cut off, reap, pluck, be broken, gather (fruit), trim. saarim - one who cuts or gathers (fruit). sariim - garden whose fruit has all been cut, dark night as though it were burnt up and black.sarama vb. (1)impf. act. 68:17pcple. act. 68:22sarim n.m. 68:20LL, V4, p:407,408,409"
Sad-Ra-Ra ," to resolve, persist, persevere in. asarra (vb. 4) - to be obstinate, persist obstinately. asarruu - they persisted. sirrun - intense cold. sarratin - moaning, vociferating.sarrah n.f. 51:29sirr n.m. 3:117asarra vb. (4)perf. act. 71:7impf. act. 3:135, 45:8, 56:46LL, V4, p:395,396,397,398"
Sad-Ra-Sad-Ra ," This is a quadrilateral verb derived from sarra - to cry out, make a chattering noise (as a green woodpecker). sarsarun - loud roaring and furious wind, blast of cold, wind, vehement wind, raging furious and intense cold (wind).sarsar n.m. (adj) 41:16, 54:19, 69:6LL, V4, p:395,396,397,398"
Sad-Ra-Tay ," a path which is even, wide enough and can be trodden without difficulty. A road/way/path, long sword.sirat n.m. 1:6, 1:7, 2:142, 2:213, 3:51, 3:101, 4:68, 4:175, 5:16, 6:39, 6:87, 6:126, 6:153, 6:161, 7:16, 7:86, 10:25, 11:56, 14:1, 15:41, 16:76, 16:121, 19:36, 19:43, 20:135, 22:24, 22:54, 23:73, 23:74, 24:46, 34:6, 36:4, 36:61, 36:66, 37:23, 37:118, 38:22, 42:52, 42:53, 43:43, 43:61, 43:64, 48:2, 48:20, 67:22LL, V4, p:402"
Sad-Waw-Ayn ," to measure, measuring vessel.suwa n.m. 12:72LL, V4, p:469,470"
Saad-Waw-Ba ,"to pour forth, hit the mark, come down. asaaba - to overtake, happen to, befall, fall upon, will, affect injuriously, meet with, send down, pour down upon, afflict or punish, intend, desire. sawaabun - that which is right, straight forward course, rightness. musiibun - that which happens. musiibatun - calamity.Lane: ""...it poured forth (said of rain), it descended, a calamity that falls upon or becomes settled/fixed..."" musibah n.f.2:156, 3:165, 4:62, 4:72, 5:106, 9:50, 28:47, 42:30, 57:22, 64:11sawab n.m. 78:38sayyib n.m. 2:19asaba vb. (4)perf. act. 2:156, 2:264, 2:265, 2:266, 2:266, 3:117, 3:146, 3:153, 3:165, 3:165, 3:166, 3:172, 4:62, 4:72, 4:73, 4:79, 4:79, 5:106, 7:100, 11:81, 11:89, 16:34, 22:11, 22:11, 22:35, 30:48, 31:17, 38:36, 39:51, 42:30, 42:39, 57:22, 64:11impf. act. 2:265, 3:120, 4:78, 5:49, 5:52, 6:124, 7:131, 7:156, 8:25, 9:50, 9:50, 9:51, 9:52, 9:90, 9:120, 10:107, 11:89, 12:56, 13:13, 13:31, 24:43, 24:63, 24:63, 28:47, 30:36, 39:51, 40:28, 42:48, 48:25, 49:6pcple. act. 11:81LL, V4, p:463,464,465,466"
Sad-Waw-Fa ," to wear wool, wool-fleece.aswaf n.m. (pl. of suf) 16:80LL, V4, p:471,472"
Sad-Waw-Miim ," to fast/abstain.sama vb. (1)impf. act. 2:184, 2:185n.vb. (1) 19:26n.vb. (2) 2:183, 2:187, 2:187, 2:196, 2:196, 4:92, 5:89, 5:95, 58:4pcple. act. 33:35, 33:35LL, V4, p:473,474"
Sad-Waw-Ra ," to shape/form, fashion mark, picture, adorn, prepare, make.sara vb. (1) impv. 2:260sur n.m. 6:73, 18:99, 20:102, 23:101, 27:87, 36:51, 39:68, 50:20, 69:13, 78:18surah n.f. (pl. suwar) 40:64, 64:3, 82:8sawwara vb. (2)perf. act. 7:11, 40:64, 64:3impf. act. 3:6pcple. act. 59:24LL, V4, p:468,469"
Sad-Waw-Ta ," to emit a sound, utter a cry. saut (pl. aswat) - voice, sound.sata vb. (1) n.vb. (sawt, pl. aswat) 17:64, 20:108, 31:19, 31:19, 31:19, 49:2, 49:2, 49:3LL, V4, p:466,467"
Sad-Ya-Dal ," to hunt/chase/fish. saidun - hunting, shooting, fishing, fish or game caught, pray.sada vb. (1) n.vb. 5:1, 5:94, 5:95, 5:96, 5:96istada vb. (8) impv. 5:2LL, V4, p:476,477"
Sad-Ya-Fa ," to pass the summer.safa vb. (1) n.vb. 106:2LL, V4, p:479,480,481"
Sad-Ya-Ha ," to shout/cry, make noise. sayhatun - thunderbolt, shout, blast, terrible and mighty noise.sayhah n.f. 11:67, 11:94, 15:73, 15:83, 23:41, 29:40, 36:29, 36:49, 36:53, 38:15, 50:42, 54:31, 63:4LL, V4, p:475,476"
