Root,Meanings
Kh-Dad-Ayn ," To be lowly/humble/submissive, to be still, to be soft in speech, to bend/stoop/lower/lower.khada'a vb. (1)impf. act. 33:32pcple. act. 26:4LL, V2, p: 393,394"
Kh-Dad-Dal ," To break without separating the parts, to cut/pull off or remove, thornless, to shrink and shrivel (fruit), to incline the body or bend from side to side, to be feeble and weak, fatigue or weariness, lacking power to rise, to eat vehemently.khadada vb. (1) pcple. pass. 56:28LL, V2, p: 390"
Kh-Dad-Ra ," To render or do the forbidden,  blessed with means of subsistence,  to die in youth,  take up a load or burden, green, to become green in color (9th verb form),  to be cut or cut off (like as dying young or fruit that is picked before it is ripe),  fresh or pleasant,  having much verdure.akhdar n.m. (pl. khudr) 12:43, 12:46, 18:31, 36:80, 55:76, 76:21khadir n.m. 6:99ikhdarra vb. (9) pcple. act. 22:63LL, V2, p: 390,391,392"
Kh-Fa-Dad ," To lower or depress,  to abase,  to overcome,  to be easy/tranquil/gentle,  to have a tranquil/easy and plentiful life,  to be soft or gentle in voice.khafada vb. (1)impv. 15:88, 17:24, 26:215pcple. act. 56:3LL, V2, p: 409,410"
Kh-Fa-Fa ," To be light of weight (in body or material substance),  light in estimation or of little account,  to be lively/active/agile/prompt and quick,  obedient and submissive in work/servitude,  to hasten,  depart or journey quickly,  to be light in conduct or behaviour,  acute/sharp/clever/ingenious in hearing and understanding,  to be agitated or excited by reason of fear and anger,  acceptable in company or conversation,  light-hearted/cheerful,  to be few in number,  to be deficient/slight/inconsiderable.khaffa vb. (1)perf. act. 7:9, 23:103, 101:8khafif n.m. (pl. khifaf) 7:189, 9:41khaffafa vb. (2)perf. act. 8:66impf. act. 4:28, 40:49impf. pass. 2:86, 2:162, 3:88, 16:85, 35:36n.vb. 2:178istakhaffa vb. (10)perf. act. 43:54impf. act. 16:80, 30:60LL, V2, p: 405,406,407"
Kh-Fa-Ta ," To be still or silent,  to be low/soft/gentle,  to be weak due to vehement hunger,  to be abject,  to silence or kill (smite with a sword or the like),  to be goodly or beautiful,  worthy of notice.khafata vb. (3)impf. act. 17:110takhafata vb. (6) impf. act. 21:103, 68:23LL, V2, p: 407,408"
Kh-Fa-Ya ," Imperceptible/unapparent,  hidden/concealed/covered,  faint or dim to the sight,  suppressed or stifled,  obscure to the mind,  to become manifest from a state of concealment (what was concealed became revealed).khafa vb. Â€(1)impf. act. 3:5, 14:38, 40:16, 41:40, 69:18, 87:7khafiy n.m. 19:3, 20:7, 42:45khafiyah n.f. 69:18khufyah n.f. 6:63, 7:55akhfa vb. (4)perf. act. 60:1impf. act. 2:271, 2:284, 3:29, 3:118, 3:154, 4:149, 5:15, 6:28, 6:91, 14:38, 20:15, 24:31, 27:25, 33:37, 33:54, 40:19perf. pass. 32:17istakhfa vb. (10)impf. act. 4:108, 4:108, 11:5pcple. act. 13:10LL, V2, p: 412,413"
Kh-Lam-Ayn ," To pull/strip/throw/cast something off, to be removed from or divested of, to forsake allegiance/obedience to someone, to repudiate or renounce someone, to ransom off, to contend with someone, to come off or fall off, become disjointed/seperated/displaced, to go away secretly, to annull/dissolve/break a pact or covenant, divorce one's wife for a ransom given by her, grow insane or diabolically possessed, to be gripped with weakness and fear/fright, say or do what one pleases (without care or fear of blame), play in games of hazard (for stakes laid by both players to be taken by the winner), to be of vitious or immoral conductkhala'a vb. (1) impv. 20:12LL, V2, p: 425,426,427,428"
Kh-Lam-Dal ," To remain/stay/dwell/abode, to remain or continue incessantly/always/endlessly/forever/perpetually, to adorn another with ornaments, to be slow in becoming hoary (when advanced in age), endowed with perpetual vigourkhalada vb. (1)impf. act. 25:69, 26:129n.vb. 50:34pcple. act. 2:25, 2:39, 2:81, 2:82, 2:162, 2:217, 2:257, 2:275, 3:15, 3:88, 3:107, 3:116, 3:136, 3:198, 4:13, 4:14, 4:57, 4:93, 4:122, 4:169, 5:80, 5:85, 5:119, 6:128, 7:20, 7:36, 7:42, 9:17, 9:22, 9:63, 9:68, 9:72, 9:89, 9:100, 10:26, 10:27, 11:23, 11:107, 11:108, 13:5, 14:23, 16:29, 18:108, 20:76, 20:101, 21:8, 21:34, 21:99, 21:102, 23:11, 23:103, 25:16, 25:76, 29:58, 31:9, 33:65, 39:72, 39:73, 40:76, 43:71, 43:74, 46:14, 47:15, 48:5, 57:12, 58:17, 58:22, 59:17, 64:9, 64:10, 65:11, 72:23, 98:6, 98:8khuld n.m. 10:52, 21:120, 21:34, 25:15, 32:!4, 41:28khallada vb. (2) pcple. pass. 56:17, 76:19akhlada vb. (4) perf. act. 7:176, 104:3LL, V2, p: 419,420"
Kh-Lam-Fa ," To follow/come after/succeed another, substitute or supersede, to supply/be a supplier to someone, to restore or replace a thing to someone, smite or strike from behind, yearn towards other than one's spouse (in the spouses absence/behind his or her back), speak of/mention someone behind his or her back, remain behind/not go forth, to be kept back from all good, to not prosper or be successful, to become corrupt or altered for the worse, retire/withdraw/go away, to turn away from/avoid/shun a thing, to become foolish/idiotic/deficient in intellect, contrarious/hard in disposition, to leave behind, to appoint someone as successor, disagree with or differ from someone, contradict or oppose someone, to break/fail to perform a promise, to follow reciprocally/alternate/interchange, repeatedly move to and fro (coming and going), to differ/ be dissimilarkhalafa vb. (1)perf. act. 7:150, 7:169, 19:59impf. act. 43:60impv. 7:142pcple. act. 9:83khalf n.m. 2:66, 2:255, 3:170, 4:9, 7:17, 7:169, 8:57, 10:92, 13:11, 19:59, 19:64, 20:110, 21:28, 22:76, 34:9, 36:9, 36:45, 41:14, 41:25, 41:42, 46:21, 72:27khalifah n.m. (pl. khala'if) 2:30, 6:165, 7:69, 7:74, 10:14, 10:73, 27:62, 35:39, 38:26khawalif n.f. (pl. of khalifah) 9:87, 9:93khilaf n.m. 5:33, 7:124, 9:81, 17:76, 20:71, 26:49khilafah n.f. 25:62khallafa vb. (2)perf. pass. 9:118pcple. pass. 9:81, 48:11, 48:15, 48:16khalafa vb. (3) impf. act. 11:88, 24:63akhlafa vb. (4)perf. act. 9:77, 14:22, 20:86, 20:87impf. act. 2:80, 3:9, 3:194, 13:31, 20:58, 22:47, 30:6, 34:39, 39:20impf. pass. 20:97pcple. act. 14:47takhallafa vb. (5) impf. act. 9:120ikhtalafa vb. (8)perf. act. 2:176, 2:213, 2:213, 2:213, 2:253, 3:19, 3:105, 4:157, 8:42, 10:19, 10:93, 16:64, 16:124, 19:37, 42:10, 43:65, 45:17impf. act. 2:113, 3:55, 5:48, 6:164, 10:19, 10:93, 16:39, 16:92, 16:124, 22:69, 27:76, 32:25, 39:3, 39:46, 43:63, 45:17perf. pass. 11:110, 41:45n.vb. 2:164, 3:190, 4:82, 10:6, 23:80, 30:22, 45:5pcple. act. 6:141, 11:118, 16:13, 16:69, 35:27, 35:27, 35:28, 39:21, 51:8, 78:3istakhlafa vb. (10)perf. act. 24:55impf. act. 6:133, 7:129, 11:57, 24:55pcple. pass. 57:7LL, V2, p: 428,429,430,431,432,433,434,435"
Kh-Lam-Lam ," To become lean, to diminish/decrease/waste away, to be poor, be of want or need, to perforate/pierce/skewer a  thing, to remove/transfer/shift, to pick or extract the remains of, put into the interstices of a thing, to spoil or become sour, make wine into vinegar, act as a true and sincere friend, fall short of accomplishing a task, to neglect/omit or leave undone, to absent one's self, produce bad fruit, enter/penetrate or pass through, interrupt or intervene, to be shaky/ loose/ faulty/ defective, to be uncompact/disordered/unsound, to be corrupt or disordered in temperament, to attire with an anklet or pair of anklets, to be old and worn out, to die and leave a gap/ vacancy, to be of habit/ custom, show true and sincere affection/ friendship/ love, to be flawed/imperfect/deficient, to leave one thing for another. khalil n.m. (pl. akhilla) 4:125, 17:73, 25:28, 43:67khilal n.m. (pl. of khalal) 9:47, 17:5, 17:91, 18:33, 24:43, 27:61, 30:48khullah n.f. 2:254khalla vb. (3) n.vb. 14:31LL, V2, p: 413,414,415,416,417"
Kh-Lam-Qaf ," To measure or proportion a thing, to form or make according to proper measure, bring into existence according to a certain measure, originate or produce after a pattern or model which one has devised, bring into existence from a state of non-existence (create out of nothing), to fabricate or forge a speech or saying, to make a thing equitable or even, make a thing smooth, to be probable or likely to happen (or likely to be or happen, or to have happened or been), act towards someone according to that person's nature, wear out a thing and make it old, to be fit/ competent/ suitable/ proper, to be complete or perfect in respect of make or proportion, have an innate/natural disposition/temperament/quality.khalaqa vb. (1)perf. act. 2:21, 2:29, 2:228, 3:59, 3:191, 4:1, 4:1, 5:18, 6:1, 6:2, 6:73, 6:94, 6:100, 6:101, 7:11, 7:12, 7:12, 7:54, 7:181, 7:185, 7:189, 9:36, 10:3, 10:5, 10:6, 11:7, 11:119, 13:16, 14:19, 14:32, 15:26, 15:27, 15:33, 15:85, 16:3, 16:4, 16:5, 16:48, 16:70, 16:81, 17:61, 17:70, 17:99, 18:37, 18:48, 19:9, 19:67, 20:4, 20:55, 21:16, 21:33, 22:5, 23:12, 23:14, 23:14, 23:14, 23:17, 23:91, 23:115, 24:45, 25:2, 25:49, 25:54, 25:59, 26:78, 26:166, 26:184, 27:60, 29:44, 29:61, 30:8, 30:20, 30:21, 30:40, 30:54, 31:10, 31:11, 31:25, 32:4, 32:7, 35:11, 35:40, 36:36, 36:42, 36:71, 36:77, 36:81, 37:11, 37:11, 37:96, 37:150, 38:27, 38:75, 38:76, 38:76, 39:5, 39:6, 39:38, 40:67, 41:9, 41:15, 41:21, 41:37, 43:9, 43:9, 43:12, 43:87, 44:38, 44:39, 45:22, 46:3, 46:4, 46:33, 49:13, 50:16, 50:38, 51:49, 51:56, 52:36, 53:45, 54:49, 55:3, 55:14, 55:15, 56:57, 57:4, 64:2, 64:3, 65:12, 67:2, 67:3, 67:14, 70:39, 71:14, 71:15, 74:11, 75:38, 76:2, 76:28, 78:8, 80:18, 80:19, 82:7, 87:2, 90:4, 92:3, 95:4, 96:1, 96:2, 113:2impf. act. 3:47, 3:49, 5:17, 5:110, 7:191, 16:8, 16:17, 16:17, 16:20, 17:99, 22:73, 24:45, 25:3, 28:68, 29:17, 30:54, 36:81, 39:4, 39:6, 42:49, 43:16, 56:59, 77:20perf. pass. 4:28, 21:37, 52:35, 70:19, 86:5, 86:6, 88:17impf. pass. 7:191, 16:20, 25:3, 89:8n.vb. 2:164, 3:190, 3:191, 4:119, 7:54, 10:4, 10:34, 10:34, 13:5, 13:16, 13:16, 14:19, 17:49, 17:51, 17:98, 18:51, 18:51, 20:50, 21:104, 23:14, 23:17, 27:64, 29:19, 29:20, 30:11, 30:22, 30:27, 30:30, 31:11, 31:28, 32:7, 32:10, 34:7, 35:1, 35:16, 36:78, 36:79, 39:6, 39:6, 40:57, 40:57, 42:29, 43:19, 45:4, 46:33, 50:15, 50:15, 67:3,7:69, 36:68, 37:11, 79:27pcple. act. 6:102, 13:!6, 15:28, 23:!4, 35:3, 37:125, 38:71, 39:62, 40:62, 52:35, 56:59, 59:24khalaq n.m. 2:102, 2:200, 3:77, 9:69, 9:69, 9:69khallaq n.m. 15:86, 36:81khuluq n.m. 26:137, 68:4khallaqa vb. (2) pcple. pass. f. 22:5, 22:5ikhtalaqa vb. (8) n.vb. 38:7LL, V2, p: 435,436,437,438,439"
Kh-Lam-Sad ," To be pure/genuine/unmixed/clear, to be safe/secure/free from embarrassment or difficulty or destruction, to withdraw/retire/part from the company of people, to come/approach/reach, make a thing clear or pure, explain/expound/interpret, act with reciprocal purity towards someone, to be pure and sincere, to appropriate a thing or person purely to oneself, to purely or sincerely believe (free of hypocrisy).khalasa vb. (1)perf. act. 12:80pcple. act. 2:94, 6:139, 7:32, 16:66, 33:50, 38:46, 39:3akhlasa vb. (4)perf. act. 4:146, 38:46pcple. act. 2:139, 7:29, 10:22, 29:65, 31:32, 39:2, 39:11, 39:14, 40:14, 40:65, 98:5pcple. pass. 12:24, 15:40, 19:51, 37:40, 37:74, 37:128, 37:160, 37:169, 38:83istakhlasa vb. (10) impf. act. 12:54LL, V2, p: 421,422,423"
Kh-Lam-Tay ," To mix/intermingle/incorporate/blend, put together with another thing, confuse/confound/disorder, to perplex or disturb, to have intercourse (i.e. a man with his wife, or with a woman), to penetrate into [ TA - khalthu ash-shaybu (the arrow penetrated into him) ], to infect or pervade, associate/converse, become intimate with, enter into a confederacy/league/compact/covenant, good natured/disposition.khalata vb. (1)perf. act. 9:102khulata n.m. (pl. of khalit) 38:24khalata vb. (3) impf. act. 2:220ikhtalata vb. (8) perf. act. 6:146, 10:24, 18:45LL, V2, p: 423,424,425"
Kh-Lam-Waw ," To be empty/vacant/void/destitute/unoccupied, to be free from fault or a thing or affair, free of accusation or suspicion, to be alone or without any companion, meet with one in a vacant/unoccupied place, to pass away, to dismiss, let loose or let go a thing, permit or allow a thing, to forsake/relinquish/desert/abandon a thing, to be distant/remote/aloof/far from a thing, be at leisure, unoccupied (unemployed).khala vb. (1)perf. act. 2:14, 2:76, 2:134, 2:141, 2:214, 3:119, 3:137, 3:144, 5:75, 7:38, 10:102, 13:6, 13:30, 15:13, 24:34, 33:38, 33:62, 35:24, 40:85, 41:25, 46:17, 46:18, 46:21, 48:23impf. act. 12:9pcple. act. f. 69:24khalla vb. (2) impv. 9:5takhalla vb. (5) perf. act. 84:4LL, V2, p: 439,440,441,442"
Kh-Miim-Dal ," To subside, be utterly extinguished (a fire); it's flaming or blazing ceasing, faint or swoon, be allayed (fever or vehemence of a fever), be still/motionless and silent (Al-Qamoos & Tajul-Arus), dispose and submit oneself to an affair or event, be silent and dead, become like extinguished ashes.khamada vb. (1) pcple. act. 21:15, 36:29LL, V2, p: 443"
Kha-Miim-Ra   ," cover/conceal/veil, becoming changed/altered from a former state/condition,   mixed/mingled/incorporated/blended, intoxication/wine/grapes, make-up, any intoxicating   thing that clouds/obscures the intellect, come upon secretly/unexpectedly, crowding   of people, odour of perfume, women's head cover, man's turban, something fermented/matured.khamr   n.fem. 2:219, 5:90, 5:91, 12:36, 12:41, 47:15khumur n.masc. pl. 24:31...and let them draw/set/cast (walyadribna) their veils/covers (bikhumurihinna) over(AAala) their breasts/bosom(juyoobihinna)... [24:31] Lane gives some examples: Â“the dwelling was hidden by the treesÂ”, Â“he concealed his testimonyÂ”, ""She (a woman) applied KhaMaRat as a linament, to beautify her complexion."".""KhiMaR [A woman's muffler, or veil with which she covers her head and the lower part of her face, leaving exposed only the eyes and part or whole of the nose, such is the KhMR worn in the present day: a kind of veil which in Turkish is called Yashmak] a woman's head-covering.""LL, V2, p: 443,444,445,446"
Kh-Miim-Siin ," Take ONE from FIVE (as in khamasa al-qawma; he took the fifth part of the possessions of the people), be the fifth of the people (to make five by adding oneself to the number), be fifth in a race, five cornered/five angled/pentaganol, five cubits in length.khamisah n.f. 24:7, 24:9khamsah n.f. 3:125, 18:22, 58:7khamsun n.m. 29:14, 70:4khums n.m. 8:41LL, V2, p: 446,447"
Kh-Miim-Sad ," Hungry, hollow/empty in the belly, shrink or draw away from.makhmasah n.f. 5:3, 9:120LL, V2, p: 447"
Kh-Miim-Tay ," Disagreeable in taste, choking (applied to a fruit), to be bitter, acidic; a bitter plant.khamata vb. (1) n.vb. 34:16LL, V2, p: 448"
Kh-Nun-Qaf ," To throttle/strangle/choke (a person or thing), to straiten, nearly cover or nearly attain a thing, fill/fill up a thing, squeeze or compress upon one's throat, take or seize by the throat, constrain or distress.inkhanaqa vb. (7) pcple. act. f. 5:3LL, V2, p: 454,455"
Kh-Nun-Siin ," To retreat/recede/drawback, retire or hold back, lag behind, shrink and hide/withdraw oneself, remain behind a company of people (as opposed to going with them [ syn. takhallafa] ), sneak something away (so as not to be seen), keep one back, place one behind or after, contract/draw together or make to contract/draw together.khannas n.m. 114:4khunnas n.f. 81:15LL, V2, p: 452,453"
Kha-Nun-Zay ,"   stinking / maggoty / altered in odour (e.g. flesh-meat, date, walnut), pride,   self-magnification.LL, V2, p: 451,452"
Kha-Nun-Zay-Ra   ," swine/pig.khinzir n.m. 2:173, 5:3, 5:60, 6:145, 16:115LL, V2, p: 452 (it says see Kh-Zay-Ra367,368)"
Kh-Ra-Ba ," To be in a state of ruin (said of a place, country, dwelling or abode), state of waste, uninhabited/depopulated/deserted/uncultivated, contrary of flourishing, to steal (theft or robbery), bore/perforate/slit a hole through a thing, corrupt or unsound in religion, contemptable or disgraceful or shameful.kharaba vb. (1) n.vb. 2:114akhraba vb. (4) impf. act. 59:2LL, V2, p: 351,352,353"
Kh-Ra-Dal-Lam ,"  (mustard seed) a grain of a certain tree that is well known.khardalin n.m.  21:47, 31:16LL, V2, p: 357"
Kh-Ra-Jiim ," To go out, go forth, depart, evade/escape/extricate oneself from, to quit/forsake, to rebel, to be foul or obscene, conspicuous, be clear (as in clear sky as opposed to cloudy), to resolve/explain/render, educate/discipline/train well, render a thing of two mixtures (such as two colors, black and white, or to write upon part of a tablet and leave part of it blank), make a thing to be of different kinds, contribute to a thing or cause, make an agreement, extort/extract/produce/elicit, to exclude something or someone, to vent, surpass or excel, outstrip others, be external/extrinsic/objective.kharaja vb. (1)perf. act. 2:149, 2:150, 2:240, 2:243, 5:61, 8:47, 9:42, 9:47, 19:11, 28:21, 28:79, 47:16, 60:1impf. act. 2:74, 4:100, 5:22, 5:22, 5:37, 7:58, 7:58, 9:83, 16:69, 18:5, 20:22, 22:22, 23:20, 24:43, 24:53, 27:12, 28:32, 30:25, 30:48, 32:20, 34:2, 37:64, 41:47, 49:5, 54:7, 55:22, 57:4, 59:2, 59:11, 59:12, 65:1, 70:43, 86:7impv. 4:66, 7:13, 7:18, 12:31, 15:34, 28:20, 38:77n.vb. 9:46, 9:83, 40:11, 50:11, 50:42pcple. act. 2:167, 5:37, 6:122kharaj n.m. 23:72kharj n.m. 18:94, 23:72makhraj n.m. 65:2akhraja vb. (4)perf. act. 2:22, 2:36, 2:191, 2:67, 6:99, 6:99, 7:27, 7:32, 7:57, 8:5, 9:40, 12:100, 14:32, 16:78, 20:53, 20:88, 24:40, 26:57, 27:82, 35:27, 36:33, 47:13, 48:29, 51:35, 59:2, 60:9, 79:29, 79:31, 87:4, 99:2impf. act. 2:61, 2:84, 2:85, 2:257, 2:257, 3:27, 3:27, 5:16, 5:110, 6:95, 6:99, 6:148, 7:57, 7:88, 7:110, 7:123, 8:30, 10:31, 10:31, 14:1, 14:13, 17:13, 17:76, 20:55, 20:57, 20:63, 20:117, 22:5, 26:35, 27:25, 27:37, 30:19, 32:27, 33:43, 39:21, 40:67, 47:29, 47:37, 57:9, 60:1, 60:8, 63:8, 65:1, 65:11, 71:18, 78:15impv. 2:191, 4:75, 6:93, 7:82, 14:5, 17:80, 23:107, 27:56, 35:37perf. pass. 2:246, 3:110, 3:195, 22:40, 59:8, 59:11, 59:12impf. pass. 7:25, 19:66, 30:19, 43:11, 45:35, 46:17n.vb. 2:85, 2:217, 2:240, 9:13, 60:9, 71:18pcple. act. 2:72, 6:95, 9:64pcple. pass. 15:48, 17:80, 23:35, 26:167, 27:67istakhraja vb. (10)perf. act. 12:76impf. act. 16:14, 18:82, 35:12LL, V2, p: 354,355,356"
Kh-Ra-Qaf ," To pierce/bore/perforate, make a hole in something, to rend/slit/tear, feign or forge, be confounded or perplexed [so as to be unable to move], be ignorant of a thing, pass through/over/across, traverse, rough/ungentle/awkward/unskilled, unsound or deficient in intellect or understanding, to be liberal/bountiful/generous, be of generous disposition/largely beneficent, be denied gain of good or prosperity.kharaqa vb. (1)perf. act. 6:100, 18:71, 18:71impf. act. 17:37LL, V2, p: 363,364,365,366"
Kh-Ra-Ra ," To sound murmured/rumbled or gurgled (water), run so as to make a noise [run/flow/trickle down so as to make a murmuring, or similar, sound], to be made to run [TA], sound rustled (wind), to snore or make a sound in breathing, to fall or fall down (making a sound to be heard at the same time) [sometimes used in the sense of falling absolutely], come upon a place or person suddenly or unawares, to be lax or flabby, to pass along or away or by from one place to another.kharra vb. (1)perf. act. 7:143, 12:100, 16:26, 19:58, 22:31, 32:15, 34:14, 38:24impf. act. 17:107, 17:109, 19:90, 25:73LL, V2, p: 350,351"
Kh-Ra-Sad ," To compute a quantity by way of conjecture, opining or form an opinion of a thing of which one is not certain, to speak by opinion or conjecture, and thus, lie and speak falsely and say what is untrue, forge a lie or saying, to be hungry and cold.kharasa vb. (1) impf. act. 6:116, 6:148, 10:66, 43:20, 51:10LL, V2, p: 359"
Kh-Ra-Tay-Miim ," To strike or twist the nose, elevate the nose, to be proud and angry, to raise one's head, to elongate.khurtum n.m. 68:16LL, V2, p: 360"
Kh-Siin-Alif ," To drive away (a dog), to be dazzled/confused and dim (said of the sight), to be driven away/repelled, throw stones at another.khasa'a vb. (1)impv. 23:108pcple. act. 2:65, 7:166, 67:4LL, V2, p: 372"
Kh-Siin-Fa ," To sink or go away into the ground or earth (place or person), become depressed (such as the eye becoming depressed in the head), to lose sight/become blind, to lose light (like the sun or moon during an eclipse), become defective or deficient, become lean or emaciated, to recover (such as from disease or illness), to put out one's eye, make a hole in a thing, to abase or humble or make lowly, to disgrace, to be vile.khasafa vb. (1)perf. act. 28:81, 28:82, 29:40, 75:8impf. act. 16:45, 17:68, 34:9, 67:16LL, V2, p: 374,375"
Kh-Siin-Ra ," To suffer loss or diminution, to be deceived/cheated/beguiled/circumvented, to err/go astray/deviate from/miss the right way, to perish or die, make a thing defective or deficient, destroy or cause to perish, remove/alienate/estrange someone, to be treacherous/ignoble/mean, to be unfaithful, ungenerous, small/little/weak (among mankind), refuse invitation from another.khasira vb. (1)perf. act. 4:119, 6:12, 6:20, 6:31, 6:140, 7:9, 7:53, 10:45, 11:21, 22:11, 23:103, 39:15, 40:78, 40:85, 42:45impf. act. 45:27n.vb. (1) khusr 65:9, 103:2n.vb. (2) khasar 17:82, 35:39, 71:21n.vb. (3) khusran 4:119, 22:11, 39:15pcple. act. (khasir, comp. adj. akhsar) 2:27, 2:64, 2:121, 3:85, 3:149, 5:5, 5:21, 5:30, 5:53, 7:23, 7:90, 7:92, 7:99, 7:149, 7:178, 8:37, 9:69, 10:95, 11:22, 11:47, 12:14, 16:109, 18:103, 21:70, 23:34, 27:5, 29:52, 39:15, 39:63, 39:65, 41:23, 41:25, 42:45, 46:18, 58:19, 63:9, 79:12khassara vb. (2) n.vb. 11:63akhsara vb. (4) impf. act. 55:9, 83:3pcple. act. 26:181LL, V2, p: 372,373,374"
Kh-Shiin-Ayn ," Lowly/humble/submissive, still and low, to lower the eyes or voice, sink/nearly disappear in a setting place, be eclipsed/go away, become lean, whither/dry up, feign lowliness/humility in demeanour or voice or eyes, eject a thing, bow or bend down the head and body, be fearful.khasha'a vb. (1)perf. act. 20:108impf. act. 57:16n.vb. 17:109pcple. act. 2:45, 3:199, 21:90, 23:2, 33:35, 33:35, 41:39, 42:45, 54:7, 59:21, 68:43, 70:44, 79:9, 88:2LL, V2, p: 378,379"
Kh-Shiin-Ba ," Mix a thing with another thing, pick/choose/select a thing, make/fashion or sharpen a sword (imperfectly or not thoroughly), polish, make/shape out a thing (such as a bow and arrow) in a rough manner (without perfecting it or making it smooth or even), speak and do something without affecting nicety or refinement and without study or labour (do a thing imperfectly, inelegantly or unthoroughly), to be tall and gross, rude or coarse (man or camel), to be thick or gross or coarse in all respects, endure a life of hardship or difficulty (in order to render oneself more able to bear it), be lean or meagre (such as cattle in consequence of their feeding upon dry herbage), dry or rigid or tough, strong and vigorous in body (man), have a displeasing and rigid/uneven forehead.khushub n.m. (pl. of khashab) 63:4LL, V2, p: 377,378"
Kh-Shiin-Ya ," To fear or dread, to fear with reverence/veneration/honour/awe, to hope, to know a thing, frighten or make to fear/dread, be cautious or wary.khashiya vb. (1)perf. act. 4:25, 18:80, 20:94, 36:11, 50:33, 98:8impf. act. 2:150, 4:9, 4:77, 5:3, 5:44, 5:52, 9:13, 9:13, 9:18, 9:24, 13:21, 20:3, 20:44, 20:77, 21:49, 24:52, 33:37, 33:37, 33:39, 33:39, 35:18, 35:28, 39:23, 67:12, 79:19, 79:26, 79:45, 80:9, 87:10impv. 2:150, 3:173, 5:3, 5:44, 31:33n.vb. 2:74, 4:77, 4:77, 17:31, 17:100, 21:28, 23:57, 59:21LL, V2, p: 381,382"
