Root,Meanings
Waw-ha-Nun ," to be weak/feeble/faint/infirm, remiss, languid.wahana vb. (1)perf. act. 3:146, 19:4impf. act. 3:139, 4:104, 47:35n. vb. 31:14, 31:14awhan n.m. (comp. adj. of wahn) 29:41awhana vb. (4) pcple. act. 8:18Lane's Lexicon, Volume 8, pages: 315,316"
Waw-ha-Ya ," to be weak/frail, torn/burst.waha vb. (1) pcple. act. f. 69:16Lane's Lexicon, Volume 8, pages: 316"
Waw-Ha-Dal ," to be one, alone, unique, unparalleled, remain lowly, be apart, assert the unity. waahidun - cardinal, number one, single. wahda - alone.wahd n.m. (adv) 7:70, 17:46, 39:45, 40:12, 40:84, 60:4wahid n. num. 2:61, 2:133, 2:163, 2:213, 4:1, 4:3, 4:11, 4:11, 4:12, 4:102, 4:171, 5:48, 5:73, 6:19, 6:98, 7:189, 9:31, 10:19, 11:118, 12:31, 12:39, 12:67, 13:4, 13:16, 14:48, 14:52, 16:22, 16:51, 16:93, 18:110, 21:92, 21:108, 22:34, 23:52, 24:2, 25:14, 25:32, 29:46, 31:28, 34:46, 36:29, 36:49, 36:53, 37:4, 37:19, 38:5, 38:15, 38:23, 38:65, 39:4, 39:6, 40:16, 41:6, 42:8, 43:33, 54:24, 54:31, 54:50, 69:13, 69:14, 79:13wahid n.m. (adv) 74:11Lane's Lexicon, Volume 8, pages: 180,181,182"
Waw-Ha-Shiin ," to throw away for escaping. wahhasha - to desolate. wuhuush - wild beasts. wuhush n.m. (pl. of wahsh) 81:5Lane's Lexicon, Volume 8, pages: 182,183,184"
Waw-Ha-Ya ," to indicate/reveal/suggest, point out, put a thing into (the mind), despatch a messenger, inspire, speak secretly, hasten, make sign, sign swiftly, suggest with speed, write, say something in a whisper tone so that only the hearer hears it clearly but not the person standing close to him.waha vb. (1)wahy n. vb. 11:37, 20:114, 21:45, 23:27, 42:51, 53:4awha vb. (4)perf. act. 4:163, 4:163, 4:163, 5:111, 7:117, 7:160, 10:2, 10:87, 12:3, 12:15, 13:30, 14:13, 16:68, 16:123, 17:39, 17:73, 17:86, 19:11, 20:38, 20:77, 21:73, 23:27, 26:52, 26:63, 28:7, 35:31, 41:12, 42:7, 42:13, 42:52, 53:10, 53:10, 99:5impf. act. 3:44, 6:112, 6:121, 8:12, 11:49, 12:102, 12:109, 16:43, 21:7, 21:25, 34:50, 42:3, 42:51perf. pass. 6:19, 6:93, 6:106, 6:145, 11:36, 18:27, 20:48, 29:45, 39:65, 43:43, 72:1impf. pass. 6:50, 6:93, 7:203, 10:15, 10:109, 11:12, 18:110, 20:13, 20:38, 21:108, 33:2, 38:70, 41:6, 46:9, 53:4Lane's Lexicon, Volume 8, pages:304"
Waw-Jiim-Ba ," to fall down dead (after they are slaughtered). wajabat al-shamsu - setting of sun.wajaba vb. (1) perf. act. 22:36Lane's Lexicon, Volume 8, pages: 175,176,177"
Waw-Jiim-Dal ," to find what was lost, perceive, obtain, find any one or anything (such and such).wajada vb. (1)perf. act. 3:37, 4:64, 4:82, 4:89, 5:104, 7:28, 7:44, 7:44, 7:102, 7:102, 9:5, 10:78, 12:65, 12:79, 18:49, 18:65, 18:77, 18:86, 18:86, 18:90, 18:93, 21:53, 24:39, 26:74, 27:23, 27:24, 28:15, 28:23, 28:23, 31:21, 38:44, 43:22, 43:23, 43:24, 51:36, 72:8, 93:7, 93:8impf. act. 2:96, 2:110, 2:196, 2:283, 3:30, 4:43, 4:52, 4:65, 4:88, 4:91, 4:92, 4:100, 4:110, 4:121, 4:123, 4:143, 4:145, 4:173, 5:6, 5:82, 5:82, 5:89, 6:145, 7:17, 7:157, 9:57, 9:79, 9:91, 9:92, 9:92, 9:123, 12:94, 17:68, 17:69, 17:75, 17:77, 17:86, 17:97, 18:17, 18:27, 18:36, 18:53, 18:58, 18:69, 20:10, 20:115, 24:28, 24:33, 24:39, 28:27, 33:17, 33:62, 33:65, 35:43, 35:43, 37:102, 48:22, 48:23, 58:4, 58:12, 58:22, 59:9, 71:25, 72:9, 72:22, 73:20, 93:6perf. pass. 12:75wujd n.m. 65:6Lane's Lexicon, Volume 8, pages: 178,179"
Waw-Jiim-Fa ," being athrob (heart), beating painfully, to urge, to prick (e.g.  an animal to make it go faster). To be agitated in a most disturbed condition, palpitate, run.wajafa vb. (1) pcple. act. 79:8awjafa vb. (4) perf. act. 59:6"
Waw-Jiim-ha ," to face/encounter/confront, face, will, course/purpose/object one is pursuing, place/direction one is going/looking, way of a thing, consideration/regard.wajh n.m. (pl. wujuh) 2:112, 2:115, 2:144, 2:144, 2:144, 2:149, 2:150, 2:150, 2:177, 2:272, 3:20, 3:72, 3:106, 3:106, 3:106, 3:107, 4:43, 4:47, 4:125, 5:6, 5:6, 5:108, 6:52, 6:79, 7:29, 8:50, 10:26, 10:27, 10:105, 12:9, 12:93, 12:96, 13:22, 14:50, 16:58, 17:7, 17:97, 18:28, 18:29, 20:111, 21:39, 22:11, 22:72, 23:104, 25:34, 27:90, 28:88, 30:30, 30:38, 30:39, 30:43, 31:22, 33:66, 39:24, 39:60, 43:17, 47:27, 48:29, 51:29, 54:48, 55:27, 67:22, 67:27, 75:22, 75:24, 76:9, 80:38, 80:40, 83:24, 88:2, 88:8, 92:20wajih n.m. (adj) 3:45, 33:69wijhah n.f. 2:148wajjaha vb. (2) perf. act. 6:79impf. act. 16:76tawajjaha vb. (5) perf. act. 28:22Lane's Lexicon, Volume 8, pages:304,305"
Waw-Jiim-Lam ," to quake/fear, be afraid, feel quick.wajila vb. (1) perf. act. 8:2, 22:35impf. act. 15:53wajil n.m. (adj) 15:52, 23:60"
Waw-Jiim-Siin ," to feel an apprehension about, dread a thing.awjasa vb. (4) perf. act. 11:70, 20:67, 51:28Lane's Lexicon, Volume 8, pages: 180"
Waw-Kaf-Alif ," to recline.muttaka n.m. 12:31tawakka'a vb. (5) impf. act. 20:18ittaka'a vb. (8) impf. act. 43:34pcple. act. 18:31, 36:56, 38:51, 52:20, 55:54, 55:76, 56:16, 76:13Lane's Lexicon, Volume 8, pages: 216"
Waw-Kaf-Dal ," to confirm, assert, affirm, ratify.wakkada vb. (2) n. vb. 16:91Lane's Lexicon, Volume 8, pages: 217,218"
Waw-Kaf-Lam ," to entrust, confirm, give, charge, dispose affairs, lean upon, reply upon.wakil n.m. 3:173, 4:81, 4:109, 4:132, 4:171, 6:66, 6:102, 6:107, 10:108, 11:12, 12:66, 17:2, 17:54, 17:65, 17:68, 17:86, 25:43, 28:28, 33:3, 33:48, 39:41, 39:62, 42:6, 73:9wakkala vb. (2) perf. act. 6:89perf. pass. 32:11tawakkala vb. (5)perf. act. 7:89, 9:129, 10:71, 10:85, 11:56, 11:88, 12:67, 13:30, 42:10, 60:4, 67:29impf. act. 3:122, 3:160, 5:11, 8:2, 8:49, 9:51, 12:67, 14:11, 14:12, 14:12, 16:42, 16:99, 29:59, 39:38, 42:36, 58:10, 64:13, 65:3impv. 3:159, 4:81, 5:23, 8:61, 10:84, 11:123, 25:58, 26:217, 27:79, 33:3, 33:48pcple. act. 3:159, 12:67, 14:12, 39:38Lane's Lexicon, Volume 8, pages: 313"
Waw-Kaf-Zay ," to strike with a fist, drive back.wakaza vb. (1) perf. act. 28:15Lane's Lexicon, Volume 8, pages: 218"
Waw-Lam-Dal ," to beget, give birth.walada vb. (1)perf. act. 37:152, 58:2, 90:3impf. act. 11:72, 71:27, 112:3perf. pass. 19:15, 19:33impf. pass. 112:3pcple. act. (f. walidah, du. walidan) 2:83, 2:180, 2:215, 2:233, 2:233, 4:7, 4:7, 4:33, 4:36, 4:135, 5:110, 6:151, 14:41, 17:23, 19:14, 19:32, 27:19, 29:8, 31:14, 31:14, 31:33, 31:33, 46:15, 46:15, 46:17, 71:28, 90:3pcple. pass. 2:233, 2:233, 31:33walad n.m. (pl. awlad) 2:116, 2:233, 2:233, 2:233, 2:233, 3:10, 3:47, 3:116, 4:11, 4:11, 4:11, 4:12, 4:12, 4:12, 4:12, 4:171, 4:176, 4:176, 6:101, 6:137, 6:140, 6:151, 8:28, 9:55, 9:69, 9:85, 10:68, 12:21, 17:31, 17:64, 17:111, 18:4, 18:39, 19:35, 19:77, 19:88, 19:91, 19:92, 21:26, 23:91, 25:2, 28:9, 31:33, 34:35, 34:37, 39:4, 43:81, 57:20, 58:17, 60:3, 60:12, 63:9, 64:14, 64:15, 71:21, 72:3walid n.m. (pl. wildan) 4:75, 4:98, 4:127, 26:18, 56:17, 73:17, 76:19Lane's Lexicon, Volume 8, pages: 220,221,222"
Waw-Lam-Jiim ," to enter, penetrate in, go in, pass through, gain.walaja vb. (1) impf. act. 7:40, 34:2, 57:4walijah n.f. 9:16awlaja vb. (4) impf. act. 3:27, 3:27, 22:61, 31:29, 31:29, 35:13, 35:13, 57:6, 57:6Lane's Lexicon, Volume 8, pages: 219,220"
Waw-Lam-Ya ," to be close, near, follow, be up to.verb 5:tawalla (prf. 3rd. m. sing.) - turneth away.tawallau (prf. 3rd. m. pl.) - they turned away.tawallaitum (prf. 2nd. m. pl.) - ye turned away.yatawalla (impf. 3rd. m. pl.) - he turns away.wala vb. (I) -impf. act. 9:123n. vb. 8:72, 18:44pcple. act. 13:11awla n.m. (adj.) 3:68, 4:135, 5:107, 8:75, 19:70, 33:6, 33:6, 47:20, 75:34, 75:34, 75:35, 75:35mawla n.m. (pl. mawali) 2:286, 3:150, 4:33, 6:62, 8:40, 8:40, 9:51, 10:30, 16:76, 19:5, 22:13, 22:78, 22:78, 33:5, 44:41, 44:41, 47:11, 47:11, 57:15, 66:2, 66:4waliy n.m. (pl. awliya) 2:107, 2:120, 2:257, 2:257, 2:282, 3:28, 3:68, 3:122, 3:175, 4:45, 4:75, 4:76, 4:89, 4:89, 4:119, 4:123, 4:139, 4:144, 4:173, 5:51, 5:51, 5:55, 5:57, 5:81, 6:14, 6:51, 6:70, 6:121, 6:127, 6:128, 7:3, 7:27, 7:30, 7:155, 7:196, 8:34, 8:34, 8:72, 8:73, 9:23, 9:71, 9:74, 9:116, 10:62, 11:20, 11:113, 12:101, 13:16, 13:37, 16:63, 17:33, 17:97, 17:111, 18:17, 18:26, 18:50, 18:102, 19:5, 19:45, 25:18, 27:49, 29:22, 29:41, 32:4, 33:6, 33:17, 33:65, 34:41, 39:3, 41:31, 41:34, 42:6, 42:8, 42:9, 42:9, 42:28, 42:31, 42:44, 42:46, 45:10, 45:19, 45:19, 46:32, 48:22, 60:1, 62:6walla vb. (II) -perf. act. 2:142, 9:25, 9:57, 17:46, 18:18, 27:10, 27:80, 28:31, 30:52, 31:7, 46:29, 48:22impf. act. 2:115, 2:144, 2:177, 3:11, 4:115, 6:129, 8:15, 8:16, 21:57, 33:15, 40:33, 54:45, 59:12impv. 2:144, 2:144, 2:149, 2:150, 2:150pcple. act. 2:148tawalla vb. (V) -perf. act. 2:64, 2:83, 2:137, 2:205, 2:246, 3:20, 3:32, 3:63, 3:64, 3:82, 3:155, 4:80, 4:89, 4:115, 5:49, 5:92, 7:79, 7:93, 8:23, 8:40, 9:3, 9:76, 9:92, 9:129, 10:72, 12:84, 16:82, 20:48, 20:60, 21:109, 22:4, 24:11, 28:24, 37:90, 44:14, 47:22, 48:16, 51:39, 53:29, 53:33, 58:14, 64:6, 64:12, 70:17, 75:32, 80:1, 88:23, 92:16, 96:13impf. act. 3:23, 5:43, 5:51, 5:56, 5:80, 7:196, 8:20, 9:23, 9:50, 9:74, 11:3, 11:52, 11:57, 16:100, 24:47, 24:54, 47:38, 48:16, 48:17, 57:24, 60:6, 60:9, 60:9, 60:13impv. 27:28, 37:174, 37:178, 51:54, 54:6Lane's Lexicon, Volume 8, pages:314,315"
Waw-Nun-Ya ," to be slack, negligent, remiss, tire.wana vb. (1) impf. act. 20:42Lane's Lexicon, Volume 8, pages:315"
Waw-Qaf-Ayn ," to fall down, befall, come to pass, be conformed, happen, take place, ascertain.waqa'a vb. (1) perf. act. 4:100, 7:71, 7:118, 7:134, 10:51, 27:82, 27:85, 56:1, 69:15impf. act. 22:65impv. 15:29, 38:72pcple. act. 7:171, 42:22, 51:6, 52:7, 70:1, 77:7mawaqi n.m. (pl. of mawqi) 56:75waqah n.f. 56:2waqiah n.f. 56:1, 69:15waqa'a vb. (3) pcple. act. 18:53awqa'a vb. (4) impf. act. 5:91Lane's Lexicon, Volume 8, pages: 311,312"
Waw-Qaf-Ba ," to set, come upon, overspread, disappear (sun or moon), enter.waqaba vb. (1) perf. 3rd. m. sing. act. 113:3Lane's Lexicon, Volume 8, pages: 211,212"
Waw-Qaf-Dal ," to set fire, kindle, light fire.waqud n. m. 2:24, 3:10, 66:6, 85:5awqada vb. (4) perf. act. 5:64impf. act. 13:17, 36:80impv. 28:38impf. pass. 24:35pcple. pass. f. 104:6istawqada vb. (10) perf. act. 2:17Lane's Lexicon, Volume 8, pages: 213"
Waw-Qaf-Dhal/Thal ," to beat to death, beat severely, strike violently, be killed by a blow.waqadha vb. (1) pcple. pass. f. 5:3Lane's Lexicon, Volume 8, pages: 213,214"
Waw-Qaf-Fa ," to stand, make someone to stand.waqafa vb. (1) impv. 37:24perf. pass. 6:27, 6:30pcple. pass. 34:31Lane's Lexicon, Volume 8, pages: 312,313"
Waw-Qaf-Ra ," to be heavy (in ear), deaf, heaviness in the ear, be gentle, gracious, respected.waqara vb. (1) n. vb. 6:25, 17:46, 18:57, 31:7, 41:5, 41:44waqar n. m. 71:13wiqr n. m. 51:2waqqara vb. (2) impf. act. 48:9Lane's Lexicon, Volume 8, pages: 214,215"
Waw-Qaf-Ta ," to fix, defined/determined/limited a thing as to time, appoint/declare/assign a time, measure of time (e.g. season).waqata vb. (1) n. vb. 7:187, 15:38, 38:81pcple. pass. 4:103miqat n.m. (pl. mawaqit) 2:189, 7:142, 7:143, 7:155, 26:38, 44:40, 56:50, 78:17waqqata vb. (2) perf. pass. 77:11Lane's Lexicon, Volume 8, pages: 212"
Waw-Qaf-Ya ," to protect, save, preserve, ward off, guard against evil and calamity, be secure, take as a shield, regard the duty. muttaqii - one who guard against evil and against that which harms and injures and is regardful of his duty towards human beings and God.waqa vb. (1) perf. act. 40:45, 44:56, 52:18, 52:27, 76:11impf. act. 16:81, 16:81, 40:9impv. 2:201, 3:16, 3:191, 40:7, 40:9, 66:6impf. pass. 59:9, 64:16pcple. act. 13:34, 13:37, 40:21taqiy n.m. (adj. comp. atqa) 19:13, 19:18, 19:63, 49:13, 92:17taqwa n.f. 2:197, 2:237, 5:2, 5:8, 7:26, 9:108, 9:109, 20:132, 22:32, 22:37, 47:17, 48:26, 49:3, 58:9, 74:56, 91:8, 96:12tuqat n.f. 3:28, 3:102ittaqa vb. (8)perf. act. 2:103, 2:189, 2:203, 2:212, 3:15, 3:76, 3:172, 3:198, 4:77, 5:65, 5:93, 5:93, 5:93, 7:35, 7:96, 7:201, 12:109, 13:35, 16:30, 16:128, 19:72, 33:32, 39:20, 39:61, 39:73, 53:32, 92:5impf. act. 2:21, 2:63, 2:179, 2:183, 2:187, 2:224, 2:282, 2:283, 3:28, 3:120, 3:125, 3:179, 3:186, 4:9, 4:128, 4:129, 6:32, 6:51, 6:69, 6:69, 6:153, 7:63, 7:65, 7:156, 7:164, 7:169, 7:171, 8:29, 8:56, 9:115, 10:6, 10:31, 10:63, 12:57, 12:90, 16:52, 20:113, 23:23, 23:32, 23:87, 24:52, 26:11, 26:106, 26:124, 26:142, 26:161, 26:177, 27:53, 37:124, 39:24, 39:28, 41:18, 47:36, 65:2, 65:4, 65:5, 73:17impv. 2:24, 2:41, 2:48, 2:123, 2:189, 2:194, 2:196, 2:197, 2:203, 2:206, 2:223, 2:231, 2:233, 2:278, 2:281, 2:282, 3:50, 3:102, 3:123, 3:130, 3:131, 3:200, 4:1, 4:1, 4:131, 5:2, 5:4, 5:7, 5:8, 5:11, 5:35, 5:57, 5:88, 5:96, 5:100, 5:108, 5:112, 6:72, 6:155, 8:1, 8:25, 8:69, 9:119, 11:78, 15:69, 16:2, 22:1, 23:52, 26:108, 26:110, 26:126, 26:131, 26:132, 26:144, 26:150, 26:163, 26:179, 26:184, 29:16, 30:31, 31:33, 33:1, 33:37, 33:55, 33:70, 36:45, 39:10, 39:16, 43:63, 49:1, 49:10, 49:12, 57:28, 58:9, 59:7, 59:18, 59:18, 60:11, 64:16, 65:1, 65:10, 71:3pcple. act. 2:2, 2:66, 2:177, 2:180, 2:194, 2:241, 3:76, 3:115, 3:133, 3:138, 5:27, 5:46, 7:128, 8:34, 9:4, 9:7, 9:36, 9:44, 9:123, 11:49, 13:35, 15:45, 16:30, 16:31, 19:85, 19:97, 21:48, 24:34, 25:15, 25:74, 26:90, 28:83, 38:28, 38:49, 39:33, 39:57, 43:35, 43:67, 44:51, 45:19, 47:15, 50:13, 51:15, 52:17, 54:54, 68:34, 69:48, 77:41, 78:31Lane's Lexicon, Volume 8, pages: 313"
Waw-Ra-Dal ," to be present, arrive at (any water to drink), go down into, draw near to (a place).warada vb. (1) perf. act. 21:99, 28:23pcple. act. 12:19, 19:71, 21:98pcple. pass. 11:98wardah n.f. 55:37warid n.m. 50:16wird n.m. 11:98, 19:86awrada vb. (4) perf. act. 11:98Lane's Lexicon, Volume 8, pages: 189, 190"
Waw-Ra-Qaf ," to put forth leaves. waraqun is both sing. and pl. and is substantive noun from the verb waraqa. auraaq al-rajulu - the man became rich. warqun - leaves, foliage, sheet of paper, prime and freshness of a thing, young lads of a community, beauty of a thing.waraq n.m. (f. s. waraqah) 6:59, 7:22, 20:121wariq n.m. 18:19Lane's Lexicon, Volume 8, pages:305,306"
Waw-Ra-Tha ," to inherit, be heir to anyone, survive, be owner or sustainer of somebody after some one, succeed.waritha vb. (1) perf. act. 4:11, 7:169, 27:16impf. act. 4:19, 4:176, 7:100, 19:6, 19:6, 19:40, 19:80, 21:105, 23:11n. vb. 89:19pcple. act. 2:233, 15:23, 21:89, 23:10, 26:85, 28:5, 28:58mirath n.m. 3:180, 57:10awratha vb. (4) perf. act. 7:137, 26:59, 33:27, 35:32, 39:74, 40:53, 44:28impf. act. 7:128, 19:63perf. pass. 7:43, 42:14, 43:72impf. pass. 4:12Lane's Lexicon, Volume 8, pages: 188"
Waw-Ra-Ya ," made/produce fire, allude to equivocally/ambigiously, meant such a thing pretended another, hide/conceal/cover, behind a thing covering/concealing, aider/follower, The Book of The Law (revealed to Moses).See also Ta-Alif/Waw-Ra.wara n.m. 2:91, 2:101, 3:187, 4:24, 4:102, 6:94, 11:71, 11:92, 14:16, 14:17, 18:79, 19:5, 23:7, 23:100, 33:53, 42:51, 45:10, 49:4, 57:13, 59:14, 70:31, 76:27, 84:10, 85:20wara vb. (3) impf. act. 5:31, 5:31, 7:26perf. pass. 7:20tawara vb. (3) perf. act. 38:32impf. act. 16:59awra vb. (4) impf. act. 56:71pcple. act. f. 100:2Lane's Lexicon, Volume 8, pages: 306"
